gene	genename	zscore	effect_size	pvalue	pred_perf_R2	pred_perf_pval	n_snps_used	n_snps_in_model
ENSG00000065325	GLP2R	-0.8042958181455	-0.0593897176643267	0.421226152235957	0.0190177302885411	0.00276372528819894	6	15
ENSG00000149289	ZC3H12C	0.804060398335818	0.0437659738511174	0.421362094161466	0.0268939969917336	0.000362175768151287	7	10
ENSG00000178691	SUZ12	0.803886145977734	0.0992085767179791	0.421462731839234	0.0140922981743703	0.0100792798750246	6	16
ENSG00000160183	TMPRSS3	0.803423287214868	0.0420357712504547	0.421730119669473	0.0342173976380066	5.57454745027797e-05	13	26
ENSG00000132199	ENOSF1	-0.803269243087061	-0.0181968359424726	0.421819131130917	0.0940413499404892	1.13943716173625e-11	13	39
ENSG00000215022	AL008729.1	-0.803223479765024	-0.0125663805612862	0.421845576716036	0.126806233776716	1.8140587021468e-15	16	28
ENSG00000196247	ZNF107	0.803154789590181	0.00779880325299358	0.421885273033642	0.35797011017103	7.12247066137196e-47	26	47
ENSG00000261770	AC006504.1	-0.802909842882485	-0.005939291418274	0.4220268465119	0.611201927478215	7.48079584168684e-98	15	19
ENSG00000176658	MYO1D	-0.802848726659216	-0.0912422837002991	0.422062174602855	0.0168758073248399	0.00483600977666751	4	8
ENSG00000130208	APOC1	-0.802631578947368	-0.130029265375077	0.422187710354532	0.0306910163240163	0.000137090047038269	1	10
ENSG00000132437	DDC	-0.802586498393978	-0.0767683984771216	0.422213774717497	0.089	4.1407526894128e-11	7	7
ENSG00000116830	TTF2	-0.802276123859639	-0.0148123668765308	0.422393250518394	0.0286322696605208	0.000232050585679997	4	9
ENSG00000141431	ASXL3	-0.802094696733828	-0.0200005271944317	0.422498182462959	0.0739295916874418	2.15328503196358e-09	33	55
ENSG00000066422	ZBTB11	-0.802064468823714	-0.119713090609524	0.422515666853124	0.019429934108258	0.00248269899435947	4	10
ENSG00000221890	NPTXR	-0.801953324054101	-0.0561239145769374	0.422579958717325	0.0497192504124639	1.07405632844453e-06	3	3
ENSG00000157191	NECAP2	-0.801859583958719	-0.0224507389844852	0.422634187275688	0.0483028999010346	1.54125778803104e-06	2	6
ENSG00000167981	ZNF597	-0.801437887623562	-0.0235329506114604	0.422878188627865	0.081003599936467	3.44059798375031e-10	2	3
ENSG00000182472	CAPN12	0.801292347345579	0.0617759701994006	0.422962420088584	0.283944276916286	9.29416373825457e-36	5	16
ENSG00000143499	SMYD2	-0.801280924104584	-0.0601788026553356	0.422969031707049	0.0853830311323137	1.09981359037271e-10	6	14
ENSG00000256001	AC079949.1	-0.801209781552106	-0.0664247267807305	0.423010209423002	0.052	6.37154218353915e-07	20	29
ENSG00000186188	FFAR4	-0.800972363267546	-0.0669319660735272	0.423147645469513	0.0542872743772743	3.34674867842078e-07	5	9
ENSG00000124374	PAIP2B	0.80067447987672	0.503050879664972	0.423320120361768	0.0147748344667863	0.00841056279183798	2	8
ENSG00000120889	TNFRSF10B	-0.800463446634507	-0.161769249186017	0.423442333796513	0.023	0.000879945564515796	13	26
ENSG00000277462	ZNF670	0.800435776267081	0.0122264985873495	0.423458359772896	0.197597469866356	3.90009756461584e-24	8	13
ENSG00000230002	ALMS1-IT1	-0.800382784441873	-0.0631877223619604	0.423489052287459	0.024737233605696	0.000630031552225468	6	6
ENSG00000073169	SELENOO	-0.800323602460211	-0.0499000981840276	0.423523331638483	0.15891281804284	2.58271193510529e-19	5	23
ENSG00000124222	STX16	0.799988425214142	0.0471579336923937	0.423717503433219	0.0223115759128052	0.00117690951862333	12	18
ENSG00000117153	KLHL12	0.799772158823562	0.0190952621899308	0.423842816525435	0.110659921541638	1.3971779259523e-13	12	23
ENSG00000172339	ALG14	0.799703943050549	0.0676586329746618	0.423882347873782	0.0109234497720979	0.0235994284029978	5	7
ENSG00000277232	GTSE1-DT	0.799457184429914	0.0374827621007617	0.424025363617754	0.0177650975300623	0.00383162719975498	3	6
ENSG00000167272	POP5	0.798807536004981	0.0224821772763195	0.424402020146659	0.0675233806388338	1.12413881799785e-08	7	14
ENSG00000075461	CACNG4	-0.798669428359724	-0.0967802657499955	0.424482118114606	0.127	1.87969068072449e-15	35	58
ENSG00000162494	LRRC38	-0.798616699479666	-0.0525670428767739	0.424512701490493	0.0515456969516143	6.73994191711626e-07	6	25
ENSG00000140553	UNC45A	0.798483161158467	0.0288323541270021	0.424590161061693	0.0543908474312253	3.25934461353048e-07	8	14
ENSG00000100151	PICK1	-0.798133214588732	-0.0195938710964232	0.424793188503053	0.16962475533975	1.25445286690743e-20	4	19
ENSG00000142168	SOD1	-0.797953781684661	-0.0849410959510645	0.424897311543283	0.0150594794462601	0.00780057444502314	4	9
ENSG00000165895	ARHGAP42	-0.797894487701801	-0.0272469941915459	0.424931722499774	0.037424957060367	2.46171654529249e-05	7	7
ENSG00000126821	SGPP1	0.797517990079627	0.150564824137682	0.425150258935611	0.0100174800252087	0.030220141444056	2	3
ENSG00000136699	SMPD4	0.797296301029979	0.0222883165492414	0.425278968096399	0.125340624691197	2.69873865581894e-15	3	7
ENSG00000179935	LINC00652	-0.797147994288443	-0.0323935264509481	0.42536508534965	0.0279226989886153	0.000278266645061582	14	16
ENSG00000174326	SLC16A11	0.797142562300621	0.0802893814360642	0.425368239734492	0.0117470125685661	0.018881781128293	7	15
ENSG00000112218	GPR63	0.797114447889903	0.0140987585608491	0.425384566143844	0.0529851276567659	4.66734552115738e-07	12	14
ENSG00000198837	DENND4B	0.797113892945392	0.0721564760849237	0.425384888411128	0.146680914884173	7.81912051665777e-18	2	4
ENSG00000168454	TXNDC2	0.79664907892783	0.0625579704206055	0.425654865191345	0.0158774215985972	0.00628659241486181	5	7
ENSG00000123737	EXOSC9	0.796641841946496	0.0350754432754224	0.425659069419949	0.0137163007818463	0.0111393237887378	3	7
ENSG00000260102	LINC01070	0.796548356641549	0.0156629226650487	0.425713380650447	0.0485938675151323	1.43106276646317e-06	33	94
ENSG00000274104	AC020910.5	-0.796529022513408	-0.123384631934174	0.42572461351186	0.0158061523362297	0.00640569936577105	4	5
ENSG00000080839	RBL1	0.79649780242943	0.0718228156113624	0.42574275231465	0.0124939782499903	0.0154433921516402	4	6
ENSG00000137673	MMP7	0.796403046281821	0.0859117504988004	0.425797808198108	0.0167127423756852	0.00504734581467771	2	4
ENSG00000206113	CFAP99	-0.795943929978752	-0.114938394318263	0.426064626015622	0.043	6.35899699908419e-06	6	7
ENSG00000272564	AC012511.1	0.795333505901456	0.037096986984068	0.426419528152682	0.0202973837586381	0.00198196036823908	7	10
ENSG00000155926	SLA	0.795102922125414	0.0302898566160189	0.426553635005669	0.0208345199708658	0.00172436276270416	19	30
ENSG00000131669	NINJ1	-0.794913157017169	-0.138068344275071	0.426664020285519	0.105410266275582	5.65272397810544e-13	7	24
ENSG00000134207	SYT6	0.794845755535014	0.035039966374744	0.426703231350637	0.0421989356162285	7.29865799053454e-06	20	28
ENSG00000106772	PRUNE2	-0.794809298318907	-0.0777625895500963	0.426724441348338	0.0743537454821517	1.92959359391764e-09	9	13
ENSG00000168827	GFM1	-0.794747294701717	-0.0105537848867575	0.426760515085643	0.176261335877681	1.89052417928016e-21	15	17
ENSG00000115761	NOL10	-0.794661636396474	-0.0387892542141573	0.426810354057269	0.0347549794191041	4.86062878942261e-05	11	28
ENSG00000239697	TNFSF12	0.794632032290347	0.0184190156879863	0.426827579541419	0.0907105625016891	2.73109939809336e-11	17	35
ENSG00000273156	AC124016.2	-0.794594594594594	-0.189681012665289	0.426849363668587	0.0110031062248282	0.0230942053306987	1	3
ENSG00000162613	FUBP1	-0.794520547945205	-2.84303745849243	0.426892451605502	0.0719840801305526	3.5596617539902e-09	1	3
ENSG00000221823	PPP3R1	-0.794307295766211	-0.0467918158325111	0.427016557763394	0.08	5.25509411686305e-10	7	10
ENSG00000284237	LINC02767	-0.794220399983853	-0.00966488527214841	0.427067134444072	0.264386028887191	5.20185369269663e-33	5	5
ENSG00000170043	TRAPPC1	0.794200865774736	0.119606867018319	0.427078504584119	0.0175170199409989	0.00408840827441715	5	13
ENSG00000167085	PHB	-0.794031806228261	-0.0851051299429367	0.427176915257572	0.0229844365465398	0.000989339278085216	3	15
ENSG00000128908	INO80	-0.793894876615655	-0.0762051113276846	0.427256632569073	0.013366082319255	0.0122291923966235	4	8
ENSG00000261150	EPPK1	0.793893129770992	1.77957200402307	0.42725764959836	0.0760065953341842	1.2580425002652e-09	1	31
ENSG00000164649	CDCA7L	0.792953720181473	0.0422906824909859	0.42780478693849	0.0175108241072249	0.0040950401029766	17	33
ENSG00000228559	AL033519.4	-0.792787944162176	-0.074696723972646	0.427901381666531	0.019	0.00253951772051231	13	17
ENSG00000173230	GOLGB1	-0.792467004652929	-0.0508565690446995	0.428088423471869	0.0145920878309144	0.00882760848228431	3	5
ENSG00000106100	NOD1	0.7923029169411	0.0268018847976025	0.428184071281613	0.0634931593969104	3.16787445829947e-08	8	10
ENSG00000261188	Z95115.1	0.792286913592418	0.0141352024764677	0.428193400404718	0.137540876825037	9.70851437367734e-17	12	17
ENSG00000132436	FIGNL1	-0.792154802719517	-0.00663185816669968	0.428270418717298	0.48289141620378	7.00609871625492e-69	19	24
ENSG00000255970	LINC02421	0.791524900070439	0.0887052280115362	0.428637751700632	0.012	0.0189628933122872	31	35
ENSG00000163762	TM4SF18	-0.791307249001016	-0.0398644506281939	0.428764719324855	0.0291352173923799	0.000204035301419586	7	19
ENSG00000178401	DNAJC22	-0.791258225479807	-0.0299680788800203	0.428793320410302	0.0107039725753798	0.0250514262343034	4	8
ENSG00000124786	SLC35B3	-0.7911946551943	-0.0214420564319005	0.42883040995662	0.0270637291133681	0.000346756922639512	21	36
ENSG00000165997	ARL5B	0.790884927527301	0.101676077862301	0.42901114463453	0.038331131546527	1.95434703899769e-05	4	7
ENSG00000128272	ATF4	-0.790860285812289	-0.104897667935833	0.429025525659775	0.107251978460876	3.46457400469627e-13	5	17
ENSG00000232931	LINC00342	0.790538856020954	0.0813855202900217	0.429213139325966	0.1	2.57865522412818e-12	13	31
ENSG00000121775	TMEM39B	-0.790537951893595	-0.0291281367246121	0.429213667118563	0.0512899172288283	7.19456567619328e-07	2	8
ENSG00000010165	EEF1AKNMT	-0.790462508266259	-0.0351048144828417	0.429257709353566	0.0253051975107383	0.00054447138621362	7	8
ENSG00000160654	CD3G	-0.790312038986891	-0.0497606143284417	0.429345557662537	0.0137398159744074	0.0110698040044257	11	19
ENSG00000184908	CLCNKB	-0.790266123311372	-0.257074489254171	0.429372366639823	0.019	0.00252619397144363	8	39
ENSG00000006837	CDKL3	0.79013951608627	0.0647074149793907	0.429446294368566	0.0246422467683868	0.00064560739403064	3	5
ENSG00000161542	PRPSAP1	-0.789954392068115	-0.0118115271265757	0.429554404184085	0.11796937949883	1.97211112106811e-14	14	36
ENSG00000164008	C1orf50	0.789932817897566	0.0197439576485984	0.429567004224091	0.018175798675275	0.00344190097582393	8	11
ENSG00000197448	GSTK1	0.789764255120698	0.0211965442246912	0.429665457938673	0.0949259031500574	9.02985789325966e-12	2	3
ENSG00000160695	VPS11	-0.789660032609041	-0.0175863836038715	0.429726338513828	0.235781592969027	4.06562741504099e-29	8	12
ENSG00000196352	CD55	-0.789519895432512	-0.0472201125521027	0.429808206192294	0.153398180604378	1.20854458133881e-18	5	9
ENSG00000171135	JAGN1	-0.789473684210526	-1.88010023328673	0.429835204622545	0.0490409837543505	1.27687255018425e-06	1	14
ENSG00000125965	GDF5	0.789461076408936	0.0573115624933529	0.429842570771731	0.0113098077675874	0.0212509246718642	4	4
ENSG00000162402	USP24	-0.789087339795025	-0.0152965486752921	0.430060960905067	0.0697035238670615	6.41101622745204e-09	14	24
ENSG00000119715	ESRRB	-0.788782763591319	-0.0255116805881787	0.430238985319802	0.131	6.8656377706317e-16	62	89
ENSG00000100890	PRORP	-0.78874065656535	-0.00998547374444267	0.430263600190102	0.229526164260426	2.76405487441695e-28	13	17
ENSG00000241644	INMT	0.788650408459873	0.0796275307629832	0.430316360063633	0.039	1.6351235197728e-05	8	9
ENSG00000110218	PANX1	0.78864363923916	0.0256904565534478	0.430320317563799	0.0502858985961575	9.29514161827697e-07	12	15
ENSG00000204628	RACK1	-0.788461538461539	-0.126097485427034	0.430426787356804	0.0297974471425513	0.00017225396288921	1	7
ENSG00000163704	PRRT3	-0.788323613192453	-0.143488269720893	0.43050743900416	0.0138608628415941	0.0107188968191883	4	8
ENSG00000130035	GALNT8	0.788076843567984	0.0375422275139331	0.430651759148049	0.0656161210036167	1.83610176948879e-08	15	24
ENSG00000163872	YEATS2	0.788015429350698	0.0444231551742258	0.430687680850967	0.0281428093449214	0.000263018892476741	11	16
ENSG00000105486	LIG1	0.787914885058314	0.0583444444139927	0.430746493823587	0.179808265274723	6.83535713593752e-22	10	33
ENSG00000121864	ZNF639	0.787816448021469	0.0156176504752086	0.430804078679611	0.103512530625289	9.352935232539e-13	18	27
ENSG00000162408	NOL9	0.787342974938888	0.0599179463165054	0.431081118930606	0.026986912250512	0.000353651726918394	5	16
ENSG00000115944	COX7A2L	-0.787283045035337	-0.0154791587927525	0.431116192693833	0.0848957661472046	1.24886823701721e-10	13	15
ENSG00000114779	ABHD14B	0.787236475003767	0.378305396535989	0.43114344878206	0.0235476817734039	0.000855665078023385	4	20
ENSG00000136999	CCN3	0.787234042553191	0.0375492403651175	0.431144872452264	0.0398234545494629	1.33644743258287e-05	1	1
ENSG00000138796	HADH	-0.787064010597809	-0.0526533223035916	0.43124439589722	0.0158605422858609	0.00631459644711725	2	2
ENSG00000140455	USP3	0.786773751907901	0.105932441845179	0.431414321471477	0.0186078522449917	0.00307510501713871	8	10
ENSG00000234902	AC007879.3	-0.786532235810891	-0.0277775905608959	0.431555741346891	0.03622961007778	3.33800633776213e-05	7	7
ENSG00000253428	LINC01942	-0.786516853932584	-1.29321950996125	0.43156474912376	0.012	0.0187098020950506	1	2
ENSG00000175772	LINC01106	0.78625019935163	0.0419693471077409	0.431720921947306	0.106947188694312	3.75716678880355e-13	8	24
ENSG00000074603	DPP8	-0.786198196285027	-0.0413425419039123	0.431751382640132	0.0314131460739099	0.000114002493428667	4	7
ENSG00000167178	ISLR2	0.785933991150249	0.0668369155301503	0.4319061595086	0.175169400922755	2.58366334138482e-21	3	10
ENSG00000135338	LCA5	0.785827431648082	0.0480467452852275	0.431968593379802	0.0278450326298146	0.000283856105311955	4	6
ENSG00000171811	CFAP46	-0.785229767012086	-0.118857926913207	0.432318865675158	0.021	0.00178989040963567	15	20
ENSG00000272463	AL357054.4	0.785218262169191	0.0156968678418359	0.432325609911999	0.281405111307185	2.13349982283662e-35	14	24
ENSG00000109790	KLHL5	0.784973460711906	0.0145027157769572	0.432469129050285	0.108742194941267	2.32994984341309e-13	6	10
ENSG00000230438	SERPINB9P1	-0.784912490691968	-0.0372912054576055	0.432504878081743	0.640052552040253	1.10981772782308e-105	18	50
ENSG00000281398	SNHG4	-0.784810126582278	-1.83184901383343	0.432564901882938	0.0153591963288643	0.00720686408582729	1	6
ENSG00000113262	GRM6	-0.784698245388888	-0.0950520926646779	0.432630511784035	0.0197894146340493	0.002261281755261	4	8
ENSG00000177465	ACOT4	-0.784550787238346	-0.0485521454522487	0.432716993692519	0.116838520230886	2.67229858704075e-14	10	30
ENSG00000159140	SON	0.78448275862069	0.132143659661362	0.43275689478996	0.0155013813016937	0.00694150478840948	1	1
ENSG00000085872	CHERP	-0.784332208223282	-0.0826848869658141	0.43284520528804	0.0184108295750698	0.00323718941418369	6	8
ENSG00000114904	NEK4	-0.784140061796023	-0.0162840791401192	0.432957930512145	0.099573073612739	2.65271874266957e-12	7	12
ENSG00000007402	CACNA2D2	0.784083359506015	0.0152581241909118	0.43299119890085	0.0362677460977245	3.3057298381807e-05	14	38
ENSG00000106560	GIMAP2	0.784077525562552	0.031942194604589	0.432994621878252	0.047	2.38134363711795e-06	46	94
ENSG00000174501	ANKRD36C	0.783783783783784	0.0625693125187613	0.43316699063013	0.0985432831913526	3.48153174145466e-12	1	9
ENSG00000114812	VIPR1	-0.783690292804299	-0.0384820147010907	0.433221859805939	0.0425126198169243	6.73830382942333e-06	6	12
ENSG00000167723	TRPV3	0.783396619841696	0.0271061178897884	0.433394240479234	0.235561239047732	4.35073516217388e-29	7	26
ENSG00000226005	LINC02660	-0.783140363889666	-0.0680197549628471	0.43354469045451	0.0256947046607141	0.000492645124178293	2	5
ENSG00000154127	UBASH3B	0.783108217200989	0.0155403952817656	0.433563566171289	0.079871644074478	4.61715766100989e-10	11	17
ENSG00000197253	TPSB2	0.782968688445449	0.146380282506415	0.43364549940976	0.274761233514366	1.85129861161354e-34	2	35
ENSG00000089050	RBBP9	0.782841131317292	0.0204453957905466	0.433720410573375	0.0843698309968214	1.43241811220298e-10	16	22
ENSG00000260329	AC007541.1	0.782592106254939	0.0200511499916928	0.433866678424424	0.095	9.35973702678436e-12	32	47
ENSG00000158286	RNF207	0.781790842191826	0.071676872456844	0.434337503881248	0.09718401034436	4.98264695718634e-12	3	43
ENSG00000111879	FAM184A	0.781312078826091	0.0157139797816241	0.434618967657749	0.157110021055558	4.28169962516255e-19	13	31
ENSG00000184752	NDUFA12	-0.780708498753048	-0.0176987770830494	0.434973960923177	0.220590825168892	4.16188638008305e-27	15	20
ENSG00000163870	TPRA1	-0.780521025279878	-0.0136634210112879	0.435084256773346	0.185288337720726	1.40787049697765e-22	4	7
ENSG00000156711	MAPK13	0.78051962832211	0.0216273892065942	0.435085078702978	0.0525583210062479	5.20473291104911e-07	9	14
ENSG00000089057	SLC23A2	0.780197778744301	0.0275345699498028	0.435274469592784	0.03972458297062	1.37052330488858e-05	12	28
ENSG00000183665	TRMT12	-0.77974887063997	-0.0178947975886842	0.435538706915716	0.123	5.0766027106834e-15	12	13
ENSG00000122335	SERAC1	-0.779641926257816	-0.0115566397357437	0.435601670409605	0.242909019720978	4.49326732739304e-30	11	17
ENSG00000243056	EIF4EBP3	0.779085901138378	0.0297804199006135	0.435929114740749	0.0256280093859708	0.000501153658949693	7	12
ENSG00000160803	UBQLN4	-0.779027236177751	-0.0466004383923637	0.435963670931081	0.0137740949557897	0.0109692559801204	5	9
ENSG00000230910	AL391807.1	-0.778987881561601	-0.0229904462913067	0.435986853381315	0.0818291877365476	2.77583775855512e-10	6	13
ENSG00000270175	AC023509.3	0.778931898286677	0.0321172474312541	0.43601983242686	0.0764172746605639	1.13110177129364e-09	5	8
ENSG00000136807	CDK9	-0.778917153189102	-0.121403521401432	0.4360285188183	0.0152959287999337	0.00732823787273776	3	18
ENSG00000158055	GRHL3	-0.778908709899076	-0.041366071966765	0.436033492836558	0.0221395471982263	0.00123037091038868	5	8
ENSG00000161381	PLXDC1	0.778896198855741	0.0593872312707821	0.436040863265103	0.013	0.0134331607754044	32	47
ENSG00000141258	SGSM2	-0.778788591631416	-0.0378721600490426	0.436104259133678	0.118519749708342	1.70081970012507e-14	6	28
ENSG00000244754	N4BP2L2	0.77855134885751	0.0467663451950729	0.436244047437753	0.0277155321788864	0.000293427779585494	12	22
ENSG00000226944	AL031847.1	0.778523489932886	0.119653818574133	0.43626046418125	0.0882747561006078	5.16750579550844e-11	1	12
ENSG00000166501	PRKCB	0.778442196560777	0.0275019528983357	0.436308370881184	0.0300939399448902	0.000159682981314578	13	18
ENSG00000179846	NKPD1	-0.778374568196723	-0.066713988813726	0.43634822701532	0.0122336255880692	0.0165621119723489	3	6
ENSG00000053254	FOXN3	0.778295071341474	0.0424883460586659	0.436395080414739	0.0111469012770025	0.0222102736030676	3	6
ENSG00000185127	C6orf120	-0.778217445483316	-0.0196696173376348	0.436440833894114	0.138561466110561	7.33706384344295e-17	14	19
ENSG00000182197	EXT1	-0.777675232500023	-0.0360750716826505	0.436760496879995	0.0293578781618633	0.000192741732883351	21	32
ENSG00000174579	MSL2	-0.777645799397155	-0.120553195642278	0.436777853095718	0.0206030071675459	0.00183096702943104	3	4
ENSG00000165629	ATP5F1C	-0.777541199584172	-0.0207964265653856	0.43683953709619	0.0878871588788489	5.71868891312507e-11	14	16
ENSG00000180817	PPA1	-0.777478345062442	-0.0168652939148291	0.436876605716631	0.0406953542315	1.07035339323412e-05	6	6
ENSG00000139410	SDSL	0.777452888684958	0.137613088495828	0.436891619197995	0.0795747725872897	4.98720980831032e-10	3	15
ENSG00000112079	STK38	0.77722217267971	0.0378484173023627	0.437027702793241	0.0327721163820237	8.05912021804476e-05	9	19
ENSG00000135454	B4GALNT1	0.777141033681875	0.0188814350219301	0.437075566940454	0.0800663811231923	4.38941709287777e-10	14	18
ENSG00000234141	AC006042.4	-0.776930269735878	-0.0303571461239663	0.43719991135008	0.042	7.35647081042537e-06	9	9
ENSG00000184206	GOLGA6L4	0.776900635714065	0.02163967605714	0.437217396167422	0.438707465826814	1.51522920524642e-60	15	30
ENSG00000171502	COL24A1	-0.776648603431565	-0.0129670742476399	0.437366117815628	0.0278734704605478	0.000281796540222072	24	35
ENSG00000138029	HADHB	0.776639172186327	0.137245748517555	0.437371683661222	0.0545956232993192	3.09318645292426e-07	4	6
ENSG00000271643	AC112220.2	0.776315256837643	0.0217822615281793	0.437562866917583	0.0673316257607323	1.18101270207623e-08	12	16
ENSG00000248408	LINC02469	-0.776046409128412	-0.0220987474423136	0.43772158433721	0.119954044466023	1.15609540466832e-14	8	11
ENSG00000267280	TBX2-AS1	0.776022800325857	0.0419351180202083	0.437735523654449	0.193596127530056	1.25851543968605e-23	9	25
ENSG00000249388	AC023794.3	0.775933544785679	0.241156837147026	0.437788225004803	0.0495925475339408	1.10933086145763e-06	3	15
ENSG00000269933	AL031429.2	0.775837194338503	0.0282180597207213	0.437845119672882	0.0105090603628485	0.0264183660803678	24	37
ENSG00000136867	SLC31A2	0.775802283672655	0.0370943429173849	0.437865735372601	0.0135170339989785	0.0117466495500329	8	10
ENSG00000185340	GAS2L1	-0.775784747311216	-0.0507688695957464	0.43787609128269	0.014	0.0115237657219533	19	27
ENSG00000259359	AC012409.1	0.775690288998363	0.0774015894708445	0.437931875049073	0.0199974394931558	0.00214237848523531	2	2
ENSG00000156127	BATF	-0.775604115594023	-0.044947000281544	0.437982769604498	0.0344844947332184	5.20759318213492e-05	3	6
ENSG00000169744	LDB2	0.775593912627127	0.0618673598064279	0.437988795766247	0.0100002764411534	0.0303630439761104	7	14
ENSG00000163481	RNF25	-0.775548953654445	-0.0794328062525535	0.438015350379216	0.0181741013742532	0.0034434260412358	2	3
ENSG00000273428	AC004832.6	-0.775307203483296	-0.0790150477349015	0.438158153818775	0.02608293034067	0.000445922198330559	6	6
ENSG00000279954	BX324167.2	-0.775248474445162	-0.0710906725808268	0.438192849495014	0.0166735561744186	0.00509951447069939	5	14
ENSG00000211450	SELENOH	-0.775204236295935	-0.0405741207387424	0.438218985352404	0.0112985608251842	0.0213157624190516	22	40
ENSG00000227110	LMCD1-AS1	-0.775	-0.029965212074364	0.438339659586755	0.0597659891665136	8.23953912036413e-08	1	1
ENSG00000155115	GTF3C6	0.774993684486434	0.0588930048616425	0.438343391450124	0.0210580496869557	0.00162737963510476	5	9
ENSG00000171462	DLK2	-0.774975703922753	-0.0628421666955358	0.438354016340405	0.0228204509127958	0.00103207609210811	2	4
ENSG00000256588	AC027544.2	-0.774959223504046	-0.157758042235336	0.438363754910443	0.0121165844572941	0.0170918366501728	2	5
ENSG00000102606	ARHGEF7	0.774836685354793	0.0283966256316013	0.438436168764192	0.214487517452329	2.60775644752474e-26	3	4
ENSG00000133872	SARAF	-0.774833794170217	-0.0202891780581451	0.4384378773912	0.119235597396545	1.40283904428955e-14	7	12
ENSG00000120262	CCDC170	0.774755648312697	0.0273299420052074	0.438484061338003	0.0729685108493796	2.76047284269412e-09	14	19
ENSG00000146574	CCZ1B	0.774518777709267	0.0774965550288991	0.438624068174771	0.63474456535174	3.40051505421875e-104	11	48
ENSG00000123636	BAZ2B	-0.774409661782906	-0.0404804522554751	0.438688571843067	0.0253041042291275	0.000544624313748953	6	6
ENSG00000083093	PALB2	0.774223808665262	0.0368275468374524	0.438798451101817	0.0188449592414541	0.0028908895095636	4	6
ENSG00000142949	PTPRF	0.774209219530531	0.0500651628441757	0.438807077094907	0.0133708923619151	0.012213507658017	7	17
ENSG00000104412	EMC2	-0.773958411210828	-0.0954711263236921	0.438955385622613	0.0125408550252393	0.0152503574555273	4	4
ENSG00000103671	TRIP4	-0.773811059672022	-0.00937398384475039	0.439042531285743	0.158821308194492	2.64990544877671e-19	16	30
ENSG00000100280	AP1B1	-0.773763224252461	-0.028183183413819	0.439070823926782	0.0680497722294302	9.81669188936899e-09	6	8
ENSG00000143494	VASH2	-0.773693793764293	-0.0383416387723569	0.43911189100674	0.023827068645904	0.000796263243776427	5	11
ENSG00000277200	AC005696.4	-0.773615232558467	-0.459901771248125	0.439158361427961	0.378948986477296	2.96123452201015e-50	2	15
ENSG00000160352	ZNF714	-0.773576200426145	-0.03538660040552	0.439181450713804	0.053	4.62430720310332e-07	12	19
ENSG00000260257	AL035071.1	-0.773441630569393	-0.0161560752263808	0.439261060264649	0.106723039031164	3.98794097033736e-13	9	11
ENSG00000185920	PTCH1	-0.773193437910146	-0.13289865866135	0.43940790913107	0.0302981961208659	0.000151562121416388	2	8
ENSG00000121933	TMIGD3	-0.773164902556088	-0.0114308568972449	0.439424794532779	0.234689063116885	5.68837018464405e-29	28	37
ENSG00000148218	ALAD	-0.772805441939607	-0.0224914453800569	0.439637532291458	0.180372706306379	5.81145678880394e-22	15	41
ENSG00000108474	PIGL	-0.772666516165731	-0.00973604097209773	0.439719767866101	0.118664573672051	1.63583564609325e-14	15	25
ENSG00000108587	GOSR1	0.772662846739631	0.0208013948513511	0.439721940061946	0.0966337888932243	5.76006827921918e-12	6	6
ENSG00000110002	VWA5A	-0.772661018256251	-0.0994246972746166	0.43972302247438	0.02235238639374	0.00116457424640136	3	4
ENSG00000054611	TBC1D22A	0.772205341097387	0.0491993188212005	0.439992818633909	0.25900513391337	2.88160028831309e-32	9	20
ENSG00000214357	NEURL1B	0.77218537799524	0.0276070419056909	0.44000464050724	0.0199112080595882	0.00219088065936492	7	14
ENSG00000154639	CXADR	-0.771739391056838	-0.263432622082867	0.440268795321241	0.028353029803152	0.00024923982739189	4	17
ENSG00000271959	AC100803.4	0.771715091080237	0.0503978854837236	0.440283190632802	0.0723851552308979	3.2094372278068e-09	3	20
ENSG00000271811	Z97200.1	0.771648451609531	0.0079732982940245	0.440322669255362	0.270100323029298	8.33239104219861e-34	24	38
ENSG00000185345	PRKN	-0.771527447969273	-0.0316261862945072	0.440394359544061	0.0761961176137344	1.19778655453978e-09	5	5
ENSG00000183742	MACC1	-0.771192266668797	-0.109467150546911	0.44059297731161	0.011	0.0218872464071995	12	18
ENSG00000262663	AC087222.1	-0.770889052980567	-0.0130289982857372	0.440772696325071	0.191682750487639	2.19936669301801e-23	15	74
ENSG00000064218	DMRT3	0.770868016379398	0.0572772495936425	0.440785166572771	0.0280754158365196	0.000267596168264334	5	7
ENSG00000261821	AC090826.1	0.770733263303484	0.0291438497674792	0.440865051394605	0.0401703056962603	1.22346855430918e-05	9	13
ENSG00000225083	GRTP1-AS1	-0.770346175470239	-0.240455620683584	0.441094572397641	0.012	0.0192985556876821	4	37
ENSG00000198162	MAN1A2	0.770233159778967	0.0231605733738914	0.441161597166196	0.0852930659753605	1.1259316860145e-10	14	27
ENSG00000168826	ZBTB49	-0.77020968198852	-0.0209959496496946	0.441175521570635	0.0610690952286134	5.90015151800329e-08	7	8
ENSG00000175334	BANF1	0.770078298828274	0.0180639930912762	0.44125344804186	0.149	5.01778776978802e-18	12	12
ENSG00000088882	CPXM1	0.770063521231665	0.0413725772057055	0.441262213478518	0.15991905156701	1.9469214556494e-19	8	22
